Scene,Scene ID,H_00,H_01,H_02,H_10,H_11,H_12,H_20,H_21,H_22
image_theater,DSC_9854.NEF,1.0004716684831512,4.4417720916927505e-05,-0.14112049832307424,0.0002209559025673674,1.0006830460602927,-2.0623708001244228,7.623990741268677e-08,2.160508165508684e-07,1.0
image_theater,DSC_9855.NEF,1.0001283304677413,0.00027635866459918166,-0.5847538667554808,0.00038010836726006886,1.000249340861954,-2.3073660345848626,-3.7913081304727444e-09,-2.4095719222225843e-08,1.0
image_theater,DSC_9856.NEF,1.000522883551646,5.8021339702522275e-05,-0.27590608332646666,0.0001538341514518589,1.0007085266173847,-1.6296557380176238,7.572150539021157e-08,1.8808353064081912e-07,1.0
image_theater,DSC_9857.NEF,0.9997714023508216,-0.00043986010587899934,0.19464663843640467,0.00018543198068193776,0.9991498771852512,-0.6809137893880295,4.7799457964438364e-08,-3.993940522070888e-07,0.9999999999999999
image_theater,DSC_9858.NEF,1.000038696715079,-3.747359550720834e-05,-0.057372838931359665,8.528351836494651e-05,0.9997056696109676,-1.0961241828983908,3.893283741537017e-08,-1.465784176487261e-07,1.0
image_theater,DSC_9859.NEF,0.9999563138556699,-3.4193782836271145e-05,-0.16328106371909581,-6.326913830298573e-05,0.9997475765864423,-0.43534276612885464,5.34798273892089e-09,-6.952446143336195e-08,1.0
image_theater,DSC_9860.NEF,0.9988643027703135,-0.0006368209580733183,1.6873879113231796,-0.00020612429766809416,0.9984437897123606,-0.7309505595028502,-1.7909085519595425e-07,-5.380063994172583e-07,1.0
image_theater,DSC_9861.NEF,0.9999788420563992,0.00013145409914459955,0.2929414950461856,8.611190553840235e-05,0.9999675188042437,-2.012947229909463,-1.18621126379225e-08,-4.378762373285382e-08,1.0
image_theater,DSC_9862.NEF,1.0004375383675437,0.00019359873857329328,0.10721176000899443,0.00022993284515221603,1.0003682844377373,-2.1572568511748162,8.841657169136289e-08,1.5091259806835124e-07,1.0
image_theater,DSC_9863.NEF,0.9999759960595109,-0.0002855880135357548,0.2762789530221669,7.183173786867121e-08,0.9994375328709424,-0.43383308273725313,1.2931135163770601e-08,-1.3520161324360723e-07,1.0
image_theater,DSC_9864.NEF,1.0000842729248616,3.944474671939178e-05,0.061083484733796774,0.00018255910901654378,1.000089562627258,-1.6852577061684535,7.162961270807456e-09,-1.1768303197015025e-09,0.9999999999999999
image_theater,DSC_9865.NEF,0.9981574802230446,-0.0008379156178944921,1.5498597787014237,-0.0005393790167779182,0.9973233377443005,0.8800835664577267,-4.3997969337941914e-07,-7.252225407968221e-07,1.0
image_theater,DSC_9866.NEF,1.0005029548919695,0.00025357545418259553,-0.21140180201441064,0.0002635568077361817,1.0006869492874353,-2.5295734248997683,9.67672743252633e-08,1.4145894208832486e-07,1.0
image_theater,DSC_9867.NEF,1.0005951806366018,0.0002132234245621752,-0.6562587067709891,0.00011941116379007609,1.0006074925448487,-1.1665773875519652,9.150001436334083e-08,2.3554275727237332e-07,1.0
image_theater,DSC_9868.NEF,0.9997011934450107,-7.050627784922874e-05,0.43522465134401567,9.503591699562663e-06,0.9996305962615226,-1.455259885309791,-5.7457421188201934e-08,-1.2971394901675655e-07,1.0
image_theater,DSC_9869.NEF,1.0007970808494917,0.0010435200155010122,-1.1671857392739087,0.00033297684110652256,1.0012173437298324,-3.108059021175319,6.352519382404275e-08,3.7919451590214384e-07,1.0
image_theater,DSC_9870.NEF,1.000521110412139,0.00045587487447739733,-0.34597072557007885,5.824930586629987e-05,1.0008077721452215,-1.9217315593099968,6.42626856060628e-08,3.220689652976782e-07,1.0
image_theater,DSC_9871.NEF,1.0003467059060702,0.0004195759479675776,-0.3882117763809938,0.00012350414614801353,1.0003341880482233,-1.868165488756511,2.8677584386127655e-08,1.903271338613325e-07,1.0
image_theater,DSC_9872.NEF,1.000234662401248,0.0003154210343883619,-0.40346188425919,9.295481279304251e-05,1.0001153261034492,-1.722780991297639,3.1862435180516334e-08,8.750810628031047e-08,1.0
image_theater,DSC_9873.NEF,1.0005698671233743,0.0007459363264572354,-1.250817542137436,-7.337523548147031e-05,1.00037689880682,-0.3170195470383749,5.241622197294792e-08,3.79665723966178e-07,1.0
image_theater,DSC_9874.NEF,0.9998094274838314,-0.00030523112273669515,0.30046349856628835,6.576325353802879e-05,0.9994900886999972,-0.8311414200430358,-1.4848403369378554e-08,-1.2882519874666414e-07,1.0
image_theater,DSC_9875.NEF,0.9999049582641749,-0.00010206525169311354,0.5917016863025838,7.03808034586295e-05,0.9998149868245955,-1.150832916227652,9.738648813179913e-09,1.0767373738263148e-07,1.0
image_theater,DSC_9876.NEF,1.0011262628375672,0.0006040528218549763,-0.798079950685592,0.00018623674578950727,1.0017846127326415,-2.0941310936749407,1.31031816751829e-07,8.298399660386761e-07,1.0
image_theater,DSC_9877.NEF,1.0008386511686767,4.9723498516087465e-05,-0.5937068996383121,0.0003676395141507345,1.0004855483407347,-1.3988488707045204,2.215015590807154e-07,1.5262409773997636e-07,1.0
image_theater,DSC_9878.NEF,1.0002988672522173,-0.0004680429831291327,0.11988384830795557,0.00020335292497423784,0.9994786464317222,-0.7100778625397567,1.4685305805267144e-07,-1.9812267554588313e-07,1.0
image_theater,DSC_9879.NEF,0.9997285374835718,-0.000315221169483065,0.3497483472463398,0.0001238882885096133,0.9994220407538837,-0.8852069886013052,-4.2746449061733725e-08,-1.0651582911183573e-07,1.0
image_theater,DSC_9880.NEF,0.9990008200960946,-0.0006972800780301069,0.8840562248190775,-0.00023155756219011368,0.9984482138231207,-0.42133139307403444,-1.9232634309109712e-07,-5.541832084411555e-07,1.0
image_theater,DSC_9881.NEF,1.0004385219547052,0.0002745528974042968,-0.42144452627198964,0.00025893796126439994,1.0007499016402115,-2.2008005665743084,5.926995402235198e-08,2.1470355590060176e-07,1.0
image_theater,DSC_9882.NEF,0.999375697715152,-0.0007927775051230106,1.3519392606852523,8.656935624038711e-05,0.998780200576729,-0.9107961279964867,-3.6411616994103766e-08,-4.165865143549908e-07,1.0
image_theater,DSC_9883.NEF,0.9996600868505694,-0.00044541166827367625,0.461069890479656,0.0002923962386507703,0.9993689554479072,-1.1524444762167403,-2.8367747139751187e-08,-2.776172773930435e-07,1.0
image_theater,DSC_9884.NEF,0.9997654461516975,-0.0004088672048399567,0.4869560641183544,0.0001754428943957174,0.9992845103174879,-0.8584503586718156,1.1576992731279153e-08,-2.0739631508698948e-07,0.9999999999999999
image_theater,DSC_9885.NEF,0.9998828323305404,-0.00013878554070609363,0.22576872731352138,9.600045449346946e-05,0.9994400251632863,-1.069511823010338,-2.6132330108757473e-09,-1.0447228576910736e-07,1.0
image_theater,DSC_9886.NEF,0.9996484327713715,-0.0004124989933401082,0.7185999202601501,9.517801819951757e-05,0.9991820250816921,-0.9824678121495258,-3.676595194505912e-08,-2.4094197777847607e-07,1.0
image_theater,DSC_9887.NEF,0.9996716067716097,-0.00029488494366336986,0.4514283658174941,-3.863101756004899e-06,0.9992782639454632,-0.4431446658044139,-3.5830000861652614e-08,-1.7410385720278492e-07,1.0
image_theater,DSC_9888.NEF,0.9989750978040154,-0.00047676650280292033,0.6921518166152038,-0.00017944403036002093,0.998018526373921,-0.3018559983222427,-1.7989913112294018e-07,-6.689788244208577e-07,1.0
image_theater,DSC_9889.NEF,1.000053293434873,-2.608147112089932e-05,0.15902998347466954,9.905472463462267e-05,0.9998594812989821,-2.133521945123984,2.444071246711983e-08,-2.634955496168531e-08,1.0
image_theater,DSC_9890.NEF,1.0002527671024526,0.00013648900309765698,-0.08997554504278488,7.150723833668131e-05,1.0000828842930527,-2.016929441559382,3.2212803906903895e-08,1.0687051889901385e-07,1.0
image_theater,DSC_9891.NEF,0.9998387362130581,-0.00020320052570203844,0.19379593446926827,0.00018488365457401657,0.9998079730604604,-1.8738388685484186,-1.0407230022428477e-08,-1.3358422873346245e-07,1.0
image_theater,DSC_9892.NEF,0.9998419990325275,-0.0003272392866025338,0.36826814351444587,-6.937870183276757e-05,0.9992856986723292,-0.8429145187724938,1.1880532119495825e-08,-1.554501141432846e-07,1.0
image_theater,DSC_9893.NEF,0.9996998656313726,-3.5313211981455195e-05,0.036116952724248336,6.24260745455474e-05,0.9994905286596566,-0.9487277230347452,-5.6019734396745464e-08,-1.3400251126717615e-07,0.9999999999999999
image_theater,DSC_9894.NEF,1.000025594928276,-6.949686829561192e-05,0.015416380284589288,0.00018033790654395666,1.0000056182437191,-1.5666254971141975,2.1613296245770512e-08,-4.8954487278082104e-08,1.0
image_theater,DSC_9895.NEF,1.0006805320146053,0.0007149722978212179,-0.9295920628791233,0.0002020171417916688,1.0008534777502813,-2.870955562311532,1.1310376631540328e-07,1.751543240448707e-07,0.9999999999999999
image_theater,DSC_9896.NEF,0.9991262315383642,-0.0003661768556864238,0.7080019858721538,-0.00019844133290164876,0.9989755368843399,-1.2710116305827812,-2.081234751013483e-07,-4.5345022680035106e-07,0.9999999999999999
image_theater,DSC_9897.NEF,1.0003061750145652,0.000480255191784878,-0.5661128086866369,2.0398791172379764e-05,1.0006047406779217,-2.2289631174857565,1.293659599034523e-08,1.966957667334346e-07,1.0
image_theater,DSC_9898.NEF,1.000379898068085,0.0004825352588426228,-0.4136264339902197,0.00016409782190891914,1.0009010670860266,-2.671924489685191,3.850825718025781e-08,2.7411781317754025e-07,1.0
image_theater,DSC_9899.NEF,1.0001155260248311,0.00011285844244305079,-0.00865136192253633,5.8913536623472346e-05,1.0002678860129417,-2.0169596485394363,1.6310132210112453e-08,6.017172643398678e-08,1.0
image_theater,DSC_9900.NEF,1.0001494117465421,0.00015884311124910757,0.11044524397086998,0.00010464421938819953,1.0004939083886752,-2.5820563822134126,1.4405922342667027e-08,1.2492780430476118e-07,1.0
image_theater,DSC_9901.NEF,1.0003836139966573,0.0001826997393634403,-0.013623721012725772,0.00019906234882992676,1.0005180980912038,-2.712871447843863,8.879472961877514e-08,1.0189315289554213e-07,1.0
image_theater,DSC_9902.NEF,1.000000210552564,-7.79722814075049e-05,0.20917149232754753,8.408254830586809e-05,0.9998885331102727,-2.1649421983561403,1.4239817515033033e-08,-1.0071614789928194e-07,1.0
image_theater,DSC_9903.NEF,0.9999259479559975,-0.00040011044619228035,0.8892785011067249,0.00010273783813182276,0.9995150186706975,-2.0942283827915693,5.2545949267078316e-08,-2.2344824140659257e-07,1.0
image_theater,DSC_9904.NEF,0.9998636672600345,0.0002283518686687148,-0.0419451254703924,-1.8004881137319695e-07,0.999972658908449,-2.3241954182950764,-5.6651171807191516e-08,-6.112306075639529e-08,1.0
image_theater,DSC_9905.NEF,0.9996420072332461,-0.00012032502154425451,0.48497862963657656,-6.381088181776926e-05,0.9994305876318179,-2.028976780179421,-7.194346442007286e-08,-2.432023966274038e-07,1.0
image_theater,DSC_9906.NEF,1.000292753020126,-0.00012359004009259214,0.37241221324371676,0.00013396246512605023,1.0002287724642769,-2.8202551537760443,3.926267965811128e-08,6.404091275213018e-08,0.9999999999999999
image_theater,DSC_9907.NEF,1.0014413700467522,0.0005262488169879042,-0.8950120345801633,0.0002719000843280337,1.001277113623422,-3.7499760930780073,2.403250907767443e-07,3.048942416534267e-07,0.9999999999999999
image_theater,DSC_9908.NEF,0.999870504525289,0.0009157445941604687,11.334964848056925,-0.0007647298158498122,1.0000367548293956,-2.4415252082821666,-8.90502465275117e-08,3.2778784383891356e-07,1.0
image_theater,DSC_9909.NEF,1.0008577817550854,0.0014396182400087858,9.980754026146345,-0.00042309987192788213,1.0006359585341495,-2.9959527343082595,1.0482151965040024e-07,4.223741827747647e-07,0.9999999999999999
image_theater,DSC_9910.NEF,0.9983365754568019,-0.00039178626689634056,12.528054696354435,-0.0006781127069147932,0.9986035799584908,-1.3932783798864328,-2.992574814027776e-07,-3.9541848272527633e-07,1.0
image_theater,DSC_9911.NEF,0.9978198413203822,-0.0006546890630332792,12.799723979813892,-0.0009727277792263237,0.996857125486892,-0.09422080186325447,-4.2506321166923864e-07,-9.383411363874728e-07,1.0
image_theater,DSC_9912.NEF,1.0003282572179304,0.001311564087295573,9.693966811868968,-0.0005258766348577795,1.0009314374467408,-2.0078880864753956,-6.633483530322626e-09,4.494242069687576e-07,1.0
image_theater,DSC_9913.NEF,0.9993776595630398,0.0006035397035847271,10.92534686833081,-0.0006727551281689153,0.9993770401248006,-1.6810510999034851,-1.6516732146049665e-07,-7.326405782143843e-08,1.0
image_theater,DSC_9914.NEF,0.9999238814891612,0.0005280197278135975,11.719245161400616,-0.00035601554979571167,1.0006152609713097,-2.876515305101626,-3.324614770786953e-08,3.980830030915951e-07,1.0
image_theater,DSC_9915.NEF,0.9993946499259838,0.0004913125278951183,11.409202706464853,-0.0005746538003635867,0.9998836599453584,-2.0772981280913267,-1.492246268337636e-07,1.4211991473711582e-07,0.9999999999999999
image_theater,DSC_9916.NEF,0.9995285456681708,0.0006661170659231479,11.246923234493785,-0.0005573430422044737,1.0007125791797937,-2.695399132277201,-2.6391704688270397e-07,5.453044709422352e-07,0.9999999999999999
image_theater,DSC_9917.NEF,0.9993933984822274,0.00022315804094863713,11.052283802446034,-0.00047235085034423374,0.9994864933579027,-1.6463937834031144,-1.3560321698322032e-07,-9.658968454128391e-08,1.0
image_theater,DSC_9918.NEF,1.0010388274301727,0.001682983599175475,9.269025033404837,-0.0002322273618052212,1.0021130782262198,-3.3442160943961916,1.7809768081413072e-08,9.80163950243061e-07,1.0
image_theater,DSC_9919.NEF,1.0000992442610401,0.0009777767184737957,9.625676280935197,-0.0003953749474464386,1.0001365085165954,-2.1692128243785174,-5.395144601116745e-08,2.0224459890198002e-07,1.0
image_theater,DSC_9920.NEF,0.9990723468357755,-9.260272530743718e-05,11.14244253696047,-0.000564506077700573,0.9991801776532986,-1.1016072206958045,-2.0116663296337272e-07,-7.425194162798336e-08,1.0
image_theater,DSC_9921.NEF,0.9986524045714393,0.00020854969169686343,9.96954521615349,-0.0007857519751373967,0.9987816228447831,-0.5216401129512382,-3.32033186950529e-07,-1.991677997392748e-07,0.9999999999999999
image_theater,DSC_9922.NEF,0.9994379184708707,0.00023308874558715286,9.96372425300675,-0.0003708221843665271,0.9997650563389301,-2.2197464353747476,-1.4167607952087185e-07,4.3318896398162335e-08,1.0
image_theater,DSC_9923.NEF,1.0001625303387802,0.001236730273201097,8.357525091724087,-0.0004417435342132437,1.0003946368496646,-2.253361200481106,-1.325361353590194e-07,4.5371920701566577e-07,0.9999999999999999
image_theater,DSC_9924.NEF,1.0007307815382387,0.0013885644314891536,7.9995173934627735,-0.00029077918990910544,1.0010452785203077,-2.748958635305007,4.7089972875693774e-08,5.980086212445666e-07,1.0
image_theater,DSC_9925.NEF,0.999289343472282,0.00038039555236844103,9.686564947538056,-0.0005732093047888722,0.9994805978342067,-1.5340029920562857,-2.2632712774186883e-07,1.1431992818507885e-08,0.9999999999999999
image_theater,DSC_9926.NEF,1.0006774561264795,0.0008502176790056715,8.147237725730477,-0.00014917102286896494,1.0011837789572757,-2.1587854699656606,1.3087376501539014e-07,5.599054122690152e-07,1.0
image_theater,DSC_9927.NEF,0.9999346615144581,0.000445342691811344,9.088657687410338,-0.00021825248197380155,1.0002444421339387,-2.7819784663652434,-9.339503114791636e-08,2.788687905352172e-07,1.0
image_theater,DSC_9928.NEF,1.000992951542092,0.0004630729728870479,8.03357178039846,-1.1795326227259316e-05,1.0014056544998946,-2.9510259587408596,1.7379082970214792e-07,5.112656215890495e-07,1.0
image_theater,DSC_9929.NEF,1.0003772530816109,0.0012935522094384706,7.197306158194364,-0.0002696028128149745,1.000838699803519,-2.182516906883531,-1.2396800815318807e-07,6.575543713541855e-07,1.0
image_theater,DSC_9930.NEF,1.0009295069940662,0.0010459228143184678,7.43776531803004,-5.704974615960724e-05,1.0011556311999978,-3.469081570006636,2.1707227153849407e-08,6.057786003046938e-07,1.0
image_theater,DSC_9931.NEF,0.9999915387458495,0.0003872861473365962,8.315198356250612,-0.00037012880641814716,1.0006306329597368,-1.864628073244915,-1.2485102644899787e-07,4.7045209395446373e-07,1.0
image_theater,DSC_9932.NEF,1.0002098914262993,0.00078981831813149,7.947210305178534,-0.000310033143074901,1.000615065659806,-1.6377527421038118,-5.676123577352861e-08,3.6233780790648893e-07,1.0
image_theater,DSC_9933.NEF,0.9991009185735986,0.0002085125903652482,9.100380945931455,-0.00041231676868765707,0.9991349758283286,-0.9461557452230177,-2.1335988250264044e-07,-1.2481647298884105e-07,0.9999999999999999
image_theater,DSC_9934.NEF,0.9993388994331136,-0.00030759485227617336,9.71144659921421,-0.0002868639487670414,0.9992205359821182,-1.5739342676566053,-1.2167535532349324e-07,-1.3730205891130146e-07,1.0
image_theater,DSC_9935.NEF,0.9988760284464029,-0.00031950680256296243,9.584243865669656,-0.00043050550670304516,0.9989364364387635,-0.2474829618853076,-1.9753144826289074e-07,-1.801853572294024e-07,1.0
image_theater,DSC_9936.NEF,0.9996588861562595,-0.2095029692762999,634.9494310074616,-0.0005590096465693406,1.0020599221564739,-11.545208705717496,-1.4780601801503963e-06,-1.7329768874650921e-06,1.0
image_theater,DSC_9937.NEF,0.9581851388719175,0.16262313536608142,388.021998616785,-0.03832040160316924,0.9927748642430376,81.01307045340035,-1.1111453528545484e-05,7.46331802525065e-06,1.0
image_theater,DSC_9938.NEF,0.9863596776977356,-0.22326940222230252,847.9154236377599,-0.012341719213526621,1.003562909001994,-8.73632725560695,-5.046815460407772e-06,-3.325263266623354e-06,1.0
image_theater,DSC_9939.NEF,1.0278047627362334,-0.22339741861186135,80.03991910297468,0.016182382022516196,1.0077036438199272,-36.204879760544706,6.489322638325889e-06,-2.9702280894615674e-06,0.9999999999999999
owl_statue,DSC_8995.NEF,0.9984219647163733,-0.003183260905765919,2.7987349985094343,-0.0004139193248800541,0.9977312300755686,-0.31261122841057626,-1.8236054993841351e-07,-1.1540416405674767e-06,1.0
owl_statue,DSC_8996.NEF,0.9990827309044603,-0.002674700244994154,2.093347262216131,-0.00016070225671008692,0.9989137913002345,-1.1253699091981701,-6.192464072112069e-08,-9.447878430444245e-07,1.0
owl_statue,DSC_8997.NEF,0.9988929798958222,-0.006016271773615934,3.7856813111416656,-0.00021635183000625528,0.9982207708634888,-0.47429405610954867,1.1148377686423175e-08,-1.9591041909754137e-06,1.0
owl_statue,DSC_8998.NEF,0.9984517425639986,-0.003424278547758438,3.0864503196237987,-0.00021533098461873812,0.9986616123452154,0.16009651026140131,-1.7975661056690594e-07,-1.0272942820768273e-06,1.0
owl_statue,DSC_8999.NEF,0.994507024909601,-0.008019662584297866,9.48760365713107,-0.0005490184247527209,0.9941996765772452,0.28518206910877286,-6.854261951274983e-07,-2.8665856735395047e-06,1.0
owl_statue,DSC_9000.NEF,0.999105152147809,-0.0019600811679163868,1.653806892138367,-0.00026531971548647624,0.9988693564422199,0.11225979597791033,-1.1452552238526555e-07,-4.845899427851451e-07,1.0
owl_statue,DSC_9001.NEF,0.9985153562290789,-0.0030255971579779216,2.861219125876703,-0.00042765972547498433,0.9984119393327455,-0.589073970996492,-1.7063432925617164e-07,-8.397404631139027e-07,1.0
owl_statue,DSC_9002.NEF,0.9991461712654197,-0.002037224928232124,1.7273799443052311,-2.3385510094165312e-05,0.9991974644801135,0.2320677827648379,-1.1231748561427323e-07,-5.465645092315009e-07,0.9999999999999999
owl_statue,DSC_9003.NEF,0.9983330526326047,-0.0041972314016568285,3.681925843588289,-7.319057842326113e-05,0.9978250255704484,1.055734787478162,-1.8083464730970024e-07,-1.0632060196365406e-06,1.0
owl_statue,DSC_9004.NEF,0.9990335547566345,-0.0038635002587487596,2.7990382624910386,-0.0005221933078342097,0.9980470062469182,0.004043578636251841,-7.987588435857653e-08,-6.845348712216607e-07,1.0
owl_statue,DSC_9005.NEF,0.9981226391712406,-0.004974663750910736,3.9584275424133635,-0.00038461807904067394,0.9966333389677532,0.7170524154723322,-2.521921274875289e-07,-1.1753230363241397e-06,1.0
owl_statue,DSC_9006.NEF,1.00062108764742,0.003230599665978349,-1.9667272777013,-0.0003975689479538202,1.0019389338431715,-0.17316983487312598,-4.761248068479334e-08,1.4788714884067332e-06,1.0
owl_statue,DSC_9007.NEF,0.9976365363263562,-0.0038702915567486113,3.567285246449445,-0.0005072445241433666,0.996899461894918,1.2680650849675237,-3.1010663469204925e-07,-1.4067341084144878e-06,0.9999999999999999
owl_statue,DSC_9008.NEF,0.9964445039778755,-0.0025459397194212766,5.614255859826155,-0.0009572475748323987,0.9976615870128901,2.2996513015776854,-5.493828727035878e-07,-5.67578722164994e-07,1.0
owl_statue,DSC_9009.NEF,0.9944058686502013,-0.012360737538504231,10.059006746942226,-0.00035607559085117606,0.993867032702504,2.54793733531137,-6.11285129656054e-07,-4.0181412539964396e-06,0.9999999999999999
owl_statue,DSC_9010.NEF,0.9944653829304,-0.007832044087821703,8.667768984319682,-0.0005909035368475018,0.9947862994069763,2.735873819943987,-7.558589662053017e-07,-2.294103564921562e-06,1.0
owl_statue,DSC_9011.NEF,0.9971570629742027,-0.004562941718036139,3.7430341390028055,-0.000446301906436847,0.9978426305972047,0.9450908717903015,-4.1942185974941065e-07,-1.2015805000022909e-06,1.0
owl_statue,DSC_9012.NEF,0.9938789841324399,-0.009939046483251317,9.901975071563136,-0.0009109889059876395,0.9944344702497243,2.2815916914130847,-7.442671832338848e-07,-3.429716062174751e-06,1.0
owl_statue,DSC_9013.NEF,1.0002515554900515,0.009940338422164331,-5.296827871880141,-0.0008553357660939624,1.0026106903267125,-1.1867554041678023,-2.441992354048623e-07,3.1049002381049816e-06,1.0
owl_statue,DSC_9035.NEF,0.9976455091663937,-0.003217966606922227,-43.51567124563952,-0.00018797261333333695,0.9934952011992639,8.735084021135782,8.137830455479124e-07,-1.7178437928787168e-06,1.0
owl_statue,DSC_9036.NEF,0.9973364858563665,-0.008898912169211903,-40.87841480804827,-0.0002146219401981235,0.9923682384074352,9.080593438704335,9.036668563997458e-07,-3.1136900499874834e-06,1.0
owl_statue,DSC_9037.NEF,0.9987176611769388,0.0010726161240824132,-46.49524480096298,-0.0003701487322205082,0.9966800055099787,7.448187481865597,8.376188536269641e-07,-1.4508277145526511e-07,1.0
owl_statue,DSC_9038.NEF,0.9998843207914123,0.005638703961870209,-49.033353375400964,-0.00013366808127830506,0.9986801924706793,7.363414897129156,9.149541333315679e-07,1.547552145896673e-06,1.0
owl_statue,DSC_9039.NEF,0.997300776860259,-0.0026232798225225428,-43.086963616328426,-0.00043157241493255546,0.9947653944648116,8.170311827661761,7.254124334770934e-07,-1.2283683355755474e-06,1.0
owl_statue,DSC_9052.NEF,0.998457796279548,-0.006435439402403116,-45.06902307394596,-0.00029040685131045605,0.9943608932297852,4.075763913483571,7.891621909764769e-07,-2.413545966718219e-06,0.9999999999999999
owl_statue,DSC_9061.NEF,0.9967905351919482,-0.005668192194461889,-42.3872630972875,-0.0006815068998281624,0.9944998895703385,6.273597726334266,3.9524153617089853e-07,-1.7542946286267647e-06,1.0
owl_statue,DSC_9062.NEF,1.001419943621029,0.010927672578166837,-55.83856008224662,-0.000307737498613513,1.0020819956477323,3.116039211219358,5.964723564424295e-07,3.2171384798270616e-06,1.0
owl_statue,DSC_9063.NEF,1.0009259463057434,0.00916214664538158,-54.56677267196876,-0.000266220661281051,1.0033723517506277,0.8496426457132088,5.189124769719625e-07,2.831461476920937e-06,1.0
owl_statue,DSC_9065.NEF,0.9998592098425716,0.0006326624281186049,-49.8754311726463,-0.0004338249027648163,0.9967295549026484,3.3884883656532065,6.373797862362529e-07,1.0855835230850196e-07,1.0
owl_statue,DSC_9066.NEF,1.0119469877262766,0.06032375986778228,-89.26853343826957,-0.0009165998532984276,1.0273608061527664,-8.61563049844601,4.865646341659169e-07,2.061665627341542e-05,1.0
owl_statue,DSC_9067.NEF,0.9976767805585498,0.0011114249855531425,-50.38380476270026,-0.0010960500645491587,0.9978177240446241,2.29609775535873,-4.4016222060737715e-08,6.553155294150845e-07,1.0
playground,DSC_9143.NEF,0.9997292819142153,3.967286063810191e-05,-0.3150168951983343,-9.386854798893254e-05,0.9993128907335894,0.5602874452941046,1.8728875110132605e-08,-2.423676849278829e-07,0.9999999999999999
playground,DSC_9144.NEF,1.000522042205038,0.0006625839675359422,-1.505575023931793,0.0002982475212781397,1.0009611046628923,-1.4836260674898167,5.8618006992698677e-08,9.375211159968609e-08,1.0
playground,DSC_9145.NEF,0.9993864144059921,0.0020072821942383814,-3.8313439999710743,-0.0005727079551266952,0.9995346185343151,1.822335901810671,-2.507818166337682e-07,2.0749105107081647e-08,1.0
playground,DSC_9146.NEF,0.9988876787176909,-0.00012704462217187016,-0.26975710027733885,-0.0003909737764885979,0.998891864506448,2.554059864423083,-1.928502127643485e-07,-3.526801950689274e-07,1.0
playground,DSC_9147.NEF,0.9966253331665024,-0.00454731767330786,7.347736643217289,4.3661109720174075e-05,0.9943666448843042,5.511896280537184,-1.302050936083803e-07,-1.7675404621199492e-06,1.0
playground,DSC_9148.NEF,0.9998775357464189,-0.001508698990700049,-0.7862499125534674,0.0007548649851418769,0.9974774753351785,2.1596148958363783,1.5440564793846915e-07,-9.682912526827138e-07,1.0
playground,DSC_9149.NEF,1.000346106381501,-0.000911201357316525,0.4501734923883704,0.00030088023774538095,0.9991460540694749,3.0611267735408005,2.393947000567435e-07,-4.223196485166985e-07,0.9999999999999999
playground,DSC_9150.NEF,0.9989314636451483,-0.0010802684922379105,1.6555124894441378,2.3371003319665405e-05,0.9982041775037481,2.6503477961996373,-4.11246619960987e-08,-6.088043458009141e-07,1.0
playground,DSC_9151.NEF,0.9967229844581725,-0.0015323270432936191,4.783919156838175,-0.0011820510129452524,0.9957802799464819,8.067974132204862,-4.014542889178067e-07,-8.000686076750516e-07,1.0
playground,DSC_9152.NEF,0.9935002860001081,-0.007978969033053167,16.031555878961978,-0.0003175312009465662,0.9895229413473988,10.410702540712856,-2.61462477163196e-07,-2.9187414014625586e-06,1.0
playground,DSC_9153.NEF,1.0000236630381463,0.00024403921648698246,-1.2305775230473563,0.00011645026558526622,0.999421214380085,3.089880846284037,7.957357566168848e-08,-2.787619026607715e-07,1.0
playground,DSC_9154.NEF,0.9942256647000435,-0.005507961079313219,10.737551052355734,-0.0006708057501448086,0.9905768319810621,11.053139139299198,-3.0310885426308265e-07,-2.660838661871683e-06,1.0
playground,DSC_9155.NEF,0.9996053901120724,0.0011780834646863542,-2.8213593794486878,0.0002852627273808544,0.9976734628387567,2.9928850781398255,6.741591382289107e-08,-6.525499068797737e-07,1.0
playground,DSC_9156.NEF,1.000723284045496,0.0009340561227746262,-3.3291067488293224,0.0008150359335707224,0.9995445238267533,0.343383336326531,3.575387980420539e-07,-5.528264113439162e-07,1.0
playground,DSC_9157.NEF,0.9977405554672697,-0.0027210109590551125,4.588480643880813,0.00018505832221953614,0.995279825960019,5.807909278185465,8.701955574924554e-08,-1.4431962533863225e-06,1.0
playground,DSC_9158.NEF,0.9943611783763904,-0.00492262872385024,9.295640079811976,-0.0007525392292782197,0.9903335300008421,11.33370423211774,-3.877326407262782e-07,-2.4258016405336944e-06,1.0
playground,DSC_9159.NEF,1.0011288323954528,0.0005730519384831614,-2.7707169762940866,0.0008996206450149048,0.9992247816112175,0.6418120497669635,4.859597525077865e-07,-6.322143928071583e-07,1.0
playground,DSC_9160.NEF,0.999611078165064,8.30369049761293e-05,-1.161988534704089,0.0004282133231598695,0.9983181596723979,2.212785443531221,9.955493462421084e-08,-6.929857442159627e-07,1.0
playground,DSC_9161.NEF,0.9952826457029077,-0.0015140179907134396,3.3042138319659595,-0.0013423911713952967,0.9937328167675598,8.382485071251173,-6.556212910607243e-07,-1.4174985008323721e-06,1.0
